Type,X,Y,Z,U,V,W,Energy,Weight,Cell,Material,Time
5000,44.35351889766466,10.613050747311076,45.49166940784067,-0.2404419915380393,-0.0253317851005818,0.9703329064650126,0.0009416442011920691,1.0,20.0,1.0,1.1766157480275654
2000,44.34069282876379,10.598715912051862,45.487213118162835,-0.773550473024481,0.4884592359492058,-0.4037663191742466,0.00577701463437865,1.0,20.0,1.0,1.1765210910659045
5000,44.34064818412971,10.598780401519628,45.48723102469384,0.18141301518391667,0.3331435228841093,0.9252592669529148,0.0009925389512674767,1.0,20.0,1.0,1.1765243011205557
2000,44.340420004028104,10.59780355313364,45.48689857743608,-0.9418863438411117,0.24093975326132688,0.2340900480242458,0.0011923989126510883,1.0,20.0,1.0,1.1765167052544163
5000,44.34041720383518,10.597804290826145,45.486900037518076,-0.7967946905632052,0.3588505562121782,0.4861527531512047,0.0009758037496101325,1.0,20.0,1.0,1.176516874234265
2000,44.3396716674772,10.595087830321045,45.48602167157532,0.9906774200657243,-0.007041469921731464,-0.1360465621515728,0.00451788441252153,1.0,20.0,1.0,1.1765038124146834
5000,44.339700406229056,10.595100708225758,45.48604761960309,0.39345367792739666,-0.06911891237173924,0.9167424825314643,0.0008638995038926261,1.0,20.0,1.0,1.1765062248194451
2000,44.33777483923414,10.584713857442436,45.486411194522724,0.4887005657508955,0.8282614207974331,-0.2741437138680592,0.2029337006496816,1.0,20.0,1.0,1.1764602417679797
4000,53.0684310011348,25.381638976689548,40.588822215776766,-0.6529296593138754,-0.7414662381466833,0.1546307785561229,0.11703058557699195,1.0,20.0,1.0,1.2360515993237255
4000,40.59326252772023,11.214850707415668,43.54326759307822,0.2855534984746329,-0.9557563185467608,-0.07063327167022936,0.10518508438024997,1.0,20.0,1.0,1.2997838504466273
4000,43.50768230760181,1.4601983063808088,42.82236938950831,0.8663806833802243,0.49481264661898683,-0.0674162904017196,0.08385039518665346,1.0,20.0,1.0,1.3338281071586684
4000,44.93868608801484,2.2774819571950724,42.71101768433191,0.5329205631563253,-0.774031342976915,-0.34186423248783776,0.07356722903060861,1.0,20.0,1.0,1.3393375953492825
4000,45.92065240647028,0.8512417991300791,42.08109423045084,0.618630549873975,-0.1653177554042887,0.7680926262572183,0.06585690962735617,1.0,20.0,1.0,1.3454838896244015
4000,49.19340771976207,-0.023342494340519382,46.144552176709155,0.618630549873975,-0.1653177554042887,0.7680926262572183,0.06585690962735617,1.0,20.0,1.0,1.3631305045897537
5000,49.19340771976207,-0.023342494340519382,46.144552176709155,0.618630549873975,-0.1653177554042887,0.7680926262572183,0.06585690962735617,1.0,20.0,1.0,1.3631305045897537
2000,49.19340771976207,-0.023342494340519382,46.144552176709155,-0.15406770047219773,-0.9875171946381568,0.03275567073338326,0.06585690962735617,1.0,20.0,1.0,1.3631305045897537
5000,49.19006188814391,-0.02804322270088859,46.14566274140762,-0.8592712816075176,-0.16028730109410316,0.4857580114754075,0.0009831408031703453,1.0,20.0,1.0,1.3632191326539245
2000,49.190880877413704,-0.028652264094027387,46.144705196446886,-0.09646161839484907,0.4567003894323327,-0.8843754352473852,0.0010524709414565113,1.0,20.0,1.0,1.3631884321127687
5000,49.19088076781088,-0.028651907917587982,46.144704489905635,-0.2016102497925915,0.3326241997162263,-0.9212569939716652,0.0009480728488795609,1.0,20.0,1.0,1.3631884738302122
2000,49.19227257469424,-0.028351627656738657,46.144369991572454,0.45574916672001037,-0.5337391082541976,0.7123308650859023,0.0011329794220849528,1.0,20.0,1.0,1.363173531223164
5000,49.19227257469424,-0.028351627656738657,46.144369991572454,0.45574916672001037,-0.5337391082541976,0.7123308650859023,0.0009817171608575155,1.0,20.0,1.0,1.363173531223164
2000,49.192388069971436,-0.02792276358244336,46.14455121797446,-0.9918996467581178,-0.015157078775761113,-0.12611642923943814,0.008892575878247355,1.0,20.0,1.0,1.3631692903684949
5000,49.192351471411804,-0.02802521121582245,46.144562119396475,-0.27377406938609106,0.07618475044284775,-0.9587719451109007,0.0009798147992801797,1.0,20.0,1.0,1.363175208411623
2000,49.19233753183547,-0.02801134675094235,46.144545832591334,0.06727254931864965,-0.8143301104092364,0.5764901346849323,0.0015456352994179137,1.0,20.0,1.0,1.3631735835839913
5000,49.192334611809926,-0.0280232440916804,46.144549427382444,0.7115829374776836,-0.42000225336515734,-0.5632475745698524,0.0009769781683617125,1.0,20.0,1.0,1.3631742614808173
2000,49.19270790391655,-0.025095053640905217,46.14460550251393,-0.18895931100020427,-0.47800493628605684,0.8577911515470953,0.010875782154246163,1.0,20.0,1.0,1.363145502879514
5000,49.192766989314705,-0.025245340517843298,46.14478643362783,0.5108476718038188,-0.8596614544545448,-0.0041036493166773606,0.0007096577232644839,1.0,20.0,1.0,1.3631521532928446
2000,45.92065240647028,0.8512417991300791,42.08109423045084,-0.01732173219009292,-0.5195144830442745,-0.8542860525030096,0.007710319403252439,1.0,20.0,1.0,1.3454838896244015
5000,45.920675769541155,0.8512078076858395,42.080992102065686,0.7690187167215587,0.6220318169475142,-0.14726381781313613,0.000942884182324461,1.0,20.0,1.0,1.345490005932884
2000,44.93868608801484,2.2774819571950724,42.71101768433191,0.31616163627543137,0.9306252340968313,0.1843325619901699,0.010283166156044854,1.0,20.0,1.0,1.3393375953492825
5000,44.93881878681705,2.277582914229793,42.711067359154995,0.5684156908746065,0.5153726709767955,0.6413225494069171,0.0009485843553766114,1.0,20.0,1.0,1.3393430697659157
2000,43.50768230760181,1.4601983063808088,42.82236938950831,-0.28735157635718783,-0.9577502373663482,-0.011981418519648367,0.021334689193596504,1.0,20.0,1.0,1.3338281071586684
5000,43.507185568268774,1.4596216327008682,42.82198401907419,-0.8340027898726012,0.4150255829168219,-0.3635837070184387,0.0009474122548980032,1.0,20.0,1.0,1.3338463710727535
2000,43.50717987974702,1.4597134934413143,42.82197031641097,-0.9637196766641203,-0.021637881855291086,-0.26603794255560687,0.0012820890499852344,1.0,20.0,1.0,1.333842258159078
5000,43.50717867471891,1.4597112063082698,42.8219668225394,0.22794751001170102,0.5558930566362879,0.7993890431217023,0.0009775375307133028,1.0,20.0,1.0,1.3338425163943677
2000,43.507486081535575,1.4600166358539757,42.82230456689146,0.13174714442052182,-0.7540893878794104,0.6434220116103384,0.001839001,1.0,20.0,1.0,1.33383192095224
5000,43.5074891437648,1.4600121579025718,42.82231114576753,0.8546519438846568,-0.1879518390372828,0.4839877694908012,0.0009849543454056248,1.0,20.0,1.0,1.3338323148739775
2000,40.59326252772023,11.214850707415668,43.54326759307822,-0.9648425670666362,0.12469307918412198,0.23136649882782553,0.011845501196741978,1.0,20.0,1.0,1.2997838504466273
5000,40.593179324459555,11.214724786765444,43.54336834064931,-0.7364289299063336,0.6483593122999436,0.19313889652516042,0.0009944981887191008,1.0,20.0,1.0,1.299792386024537
2000,40.593192009732,11.214804765447687,43.543309633178055,0.7333552460165488,0.5320852761829624,-0.42317294574359016,0.0011764439817404649,1.0,20.0,1.0,1.2997874775596743
5000,40.593194752310474,11.214806957186632,43.54330877867977,0.7297686646375275,-0.013488280702956962,-0.6835610890014425,0.0009740350200911142,1.0,20.0,1.0,1.299787666709778
2000,53.0684310011348,25.381638976689548,40.588822215776766,0.5519012777217499,0.8010611279951478,-0.23174565554556026,0.08590311507268966,1.0,20.0,1.0,1.2360515993237255
5000,53.07317103822088,25.39003629128253,40.59164349258006,-0.09663813297566594,0.6195896186998752,-0.7789542834174034,0.0008289435248944571,1.0,20.0,1.0,1.2361670928136175
2000,53.0731704965172,25.390058425409418,40.591616727681505,-0.4803535711870647,-0.5238695538820672,0.7034352402056903,0.0011308015018242157,1.0,20.0,1.0,1.2361650226546452
5000,53.07317020389042,25.390058106273113,40.5916171562075,-0.1882718517636227,-0.7259239278867502,0.6615044676757431,0.000912151211123923,1.0,20.0,1.0,1.2361650532512631
2000,53.07319211412148,25.39006678052619,40.59163236616492,0.11872870508431987,-0.19079271647828516,0.9744237445422999,0.00302354635454897,1.0,20.0,1.0,1.2361632017280786
5000,53.07319255971516,25.390060306879583,40.59165558475445,-0.4601679654112525,-0.5768681251695962,0.6748841454446707,0.0009648448566785222,1.0,20.0,1.0,1.2361643192521248
2000,53.07316674731051,25.390007592135902,40.59159930272658,-0.7485258535417029,0.6580524037615441,0.08170728537479977,0.001525430778169673,1.0,20.0,1.0,1.2361616526001011
5000,53.07316688125103,25.390017452456437,40.591598618884724,0.5113759104422964,0.724771548873216,-0.46173680832616315,0.0008574821146086383,1.0,20.0,1.0,1.2361622474665954
2000,53.07312475252837,25.389820537050152,40.59135735594873,0.5205250294091126,0.811449340541544,0.2657134951283726,0.0012449315816869962,1.0,20.0,1.0,1.2361552552253778
5000,53.073125359950154,25.38982152248831,40.59135759919004,0.5433469510949039,0.836571267202973,0.07016128295779589,0.0009793013110248323,1.0,20.0,1.0,1.2361553150073095
2000,53.07339342285382,25.38970468716442,40.5913143063018,-0.5525649632041307,-0.3323045109199222,-0.7643596492891871,0.007722976041677923,1.0,20.0,1.0,1.2361506946678502
5000,53.07337370332279,25.38956924410655,40.59131990331558,-0.7233093672701238,-0.6825326775695889,-0.10475067192615453,0.0009820451478685245,1.0,20.0,1.0,1.2361566509599962
2000,53.0733905490358,25.38959450941868,40.59129778596336,0.4811605004163926,-0.28017246020181835,0.8306551422723557,0.0010030420479060066,1.0,20.0,1.0,1.2361544944603184
5000,53.0733905490358,25.38959450941868,40.59129778596336,0.2377879094283703,-0.8556597705998608,0.4596773510916964,0.0009714898198625819,1.0,20.0,1.0,1.2361544944603184
2000,53.0734453957127,25.389455459071574,40.5910452732957,-0.4736631340643346,0.7753543723487432,0.4176946644476544,0.002807686130816916,1.0,20.0,1.0,1.2361334467392622
5000,53.07343679344524,25.389483089469014,40.59105113020652,-0.6429888968657245,0.05285700725704778,-0.7640493539629669,0.0009146089687306494,1.0,20.0,1.0,1.2361348523188425
2000,53.07012928381613,25.38554365910404,40.59025763348641,-0.49247611899051,0.3245898313301395,0.8075324845609102,0.0019447815840698424,1.0,20.0,1.0,1.2360841254380404
5000,53.07013296223954,25.385541759727243,40.590267051964375,0.8923997647420283,-0.4501070674170462,-0.03203572614440192,0.0009916567737891665,1.0,20.0,1.0,1.2360847757604139
2000,53.06940987565121,25.383413176617232,40.58933428596927,0.40236956286653797,0.5050117191999272,-0.763584899241286,0.0020195670258083107,1.0,20.0,1.0,1.236066628072792
5000,53.06941340609527,25.383419198039128,40.58932187758382,0.47725969325836415,0.1396015113109223,-0.8676027911611617,0.0009943616184159864,1.0,20.0,1.0,1.2360672616899653
2000,53.069388024997046,25.383318110877966,40.58926476571451,-0.8125409396992445,0.5620609573850347,-0.1544820426330751,0.0022004736475549776,1.0,20.0,1.0,1.2360658260129147
5000,53.06937551383422,25.383329864111094,40.589266992089556,-0.46455236955206547,0.8554060691956198,0.22906669929708146,0.000960943448535537,1.0,20.0,1.0,1.236066576565972
2000,44.33830990389996,10.572570009149683,45.4881882571681,-0.9552930045548574,0.23402010926522637,-0.180692733412401,0.01108495732452098,1.0,20.0,1.0,1.176413096513912
5000,44.33814200126414,10.572588265563791,45.48809626090106,0.43857766354673977,0.8338440582664939,0.3351920636464227,0.0009758987231006462,1.0,20.0,1.0,1.1764203558478719
2000,44.33976416064314,10.567304320848828,45.488344481086294,0.02189618760062758,0.049479483189481435,0.9985350958838954,0.010705640205214804,1.0,20.0,1.0,1.1763920792938964
5000,44.33956516770507,10.567292432196973,45.4884227247762,-0.5580484907540625,0.2838831071555364,-0.7797385866037612,0.0009468433679365246,1.0,20.0,1.0,1.1763976702366075
2000,44.34253693747123,10.55893916445397,45.48946687332371,-0.13741960128420017,-0.03392437723144129,-0.9899318106881655,0.0013593110851023136,1.0,20.0,1.0,1.1763582209971906
5000,44.34253850703846,10.558932071330402,45.489463017315366,0.3085994488241235,0.8822725877320928,-0.3554735730289433,0.0007426288363691731,1.0,20.0,1.0,1.1763587679367002
2000,44.34515453021322,10.551506243063269,45.49013669019725,-0.9682427108445414,-0.21969374030238625,-0.11933446010420287,0.006323441045506893,1.0,20.0,1.0,1.1763282782450153
5000,44.345116985832746,10.551449132760698,45.49010198403556,-0.53193320293022,-0.8410317482823995,0.09855285892072535,0.000978063705894233,1.0,20.0,1.0,1.1763321485369682
2000,44.34548779183734,10.55046288775535,45.49026013394751,-0.10754661470699792,0.08172845131683387,-0.9908350952153525,0.0012701919824492423,1.0,20.0,1.0,1.1763241057726872
5000,44.345487678743574,10.550462951915284,45.49025945060733,-0.1730823238493246,0.14715519965437843,-0.9738520710999169,0.0009687478886693399,1.0,20.0,1.0,1.176324138795176
2000,44.34860997239429,10.537569804711469,45.493007963359624,-0.9627052848291714,-0.023110530477664662,0.269563421003342,0.0057709642190507445,1.0,20.0,1.0,1.1762731798384145
5000,44.34854136917946,10.537616487201669,45.492975908394214,-0.5636704210170761,0.7759502274647042,-0.2831552594742085,0.0009765064516772619,1.0,20.0,1.0,1.1762763740726492
2000,44.34856327513485,10.537607579995157,45.493004037804184,0.6432387443061005,0.07175581288795217,0.762295888182732,0.001839001,1.0,20.0,1.0,1.1762749733882223
5000,44.348567572662546,10.537605211897569,45.493007588010364,0.808909658256269,-0.3019483787090353,0.5044723395536284,0.0009970986122101624,1.0,20.0,1.0,1.176275297006225
2000,44.349062276733804,10.535094078529847,45.49365034459754,0.9014783843009558,0.37694468017873906,-0.21271913577082519,0.0019090789009358097,1.0,20.0,1.0,1.1762634457401406
5000,44.3490641645937,10.535094361081503,45.49365371964685,0.519538365677174,-0.4086248357523164,0.7504036448444819,0.0009990064242487912,1.0,20.0,1.0,1.1762638050322898
2000,44.349966733952925,10.52348756359637,45.49748288961598,-0.17098109734927636,-0.20833117317287672,-0.9629971893176275,0.0013175612092312927,1.0,20.0,1.0,1.176217451807432
5000,44.34996710468663,10.523489565963882,45.4974833882748,0.5235787926723082,0.6651508331279523,0.5323904742320239,0.0009993334450160607,1.0,20.0,1.0,1.1762176555597346
2000,44.349380663284094,10.520153565404414,45.49913305649441,0.9838210248026997,-0.17611736283630705,0.03284609053982339,0.0010295695170334763,1.0,20.0,1.0,1.176203152292749
5000,44.34938092570833,10.520153518426902,45.49913306525577,0.9218350679866434,-0.1327231895248146,0.36414923093756607,0.0009763319411406246,1.0,20.0,1.0,1.176203166330372
2000,44.345436205734224,10.503928781773093,45.512739120440166,0.37571268852862005,0.6268755155982941,0.6825445506499701,0.004890304753718282,1.0,20.0,1.0,1.1761220711285714
5000,44.3454574906358,10.503986648041447,45.512774686281276,0.29524372188121395,-0.90421625156092,-0.3085840486850341,0.0009991276399442539,1.0,20.0,1.0,1.176125392149946
2000,44.34404494541772,10.498186484051397,45.51983731598347,0.15938126496184435,-0.7135049586062662,-0.6822816767460737,0.005649664722318469,1.0,20.0,1.0,1.1760878374435582
5000,44.344080216716534,10.49812382204082,45.51983853624998,-0.6764546580910239,0.7154643383438827,-0.17469938782121255,0.0009998501559756801,1.0,20.0,1.0,1.176090883110578
2000,44.34404520381179,10.498185327294054,45.519836209846325,0.5393689577760157,-0.8309382011964325,0.1364655017946011,0.001540957141912721,1.0,20.0,1.0,1.1760878741118028
5000,44.34404711175082,10.498180232864492,45.519837149363276,-0.02781941482989532,-0.9992997012020045,-0.025023735454706958,0.0009495225641291008,1.0,20.0,1.0,1.1760881458370769
2000,44.3423820365196,10.500610782581735,45.521534550907475,-0.40990756424946684,0.001182339505025276,-0.9121263020242122,0.01844285964592352,1.0,20.0,1.0,1.1760738739652696
5000,44.342073421510754,10.500885805498553,45.52148202654753,0.10535218821019586,-0.13902836663318902,-0.9846684872131488,0.0009876146181870898,1.0,20.0,1.0,1.1760886981136558
2000,44.342230043007255,10.500746111795253,45.521422076754774,-0.23828764570387262,0.7073509369242219,-0.6654875280103538,0.004866349086901049,1.0,20.0,1.0,1.1760776913826338
5000,44.34219491538228,10.500710905022459,45.5214257414385,-0.9239879840765611,-0.25958626617536673,0.28082232050758404,0.0009439624815395311,1.0,20.0,1.0,1.176080506884328
2000,44.3370537787293,10.508473527112423,45.5265414973416,-0.6711748660594903,-0.5458564270988888,0.5015626183886323,0.0025287823174665477,1.0,20.0,1.0,1.1760343991031075
5000,44.33703654624275,10.508469902607716,45.526543747476396,-0.8140343172543152,0.5156699415163034,-0.26726885667595723,0.00092814242783948,1.0,20.0,1.0,1.1760354189109843
2000,44.33261217130959,10.5148893710105,45.53107675143971,-0.7288245365521875,-0.6440727674381346,0.23234686389979942,0.0028424368907193367,1.0,20.0,1.0,1.176001321234866
5000,44.33259590341514,10.514889337132626,45.53109685318652,-0.5154516066090629,0.0422909305971425,0.8558744758627657,0.0009292967347796603,1.0,20.0,1.0,1.17600256105815
2000,44.32539506510449,10.52462835332288,45.53831991434562,-0.17130918048681726,0.49487488334792423,-0.8519108019694984,0.001917946479450662,1.0,20.0,1.0,1.1759496192308485
5000,44.325386706444036,10.524630632252592,45.53831905192112,-0.3563741994879998,-0.5308536630615746,0.768889991060747,0.0009954347654939815,1.0,20.0,1.0,1.1759502969960882
2000,44.32119990490345,10.526968883926695,45.540699076107046,0.6868441203705689,0.4286105421342023,0.5869737281035713,0.002003541549245392,1.0,20.0,1.0,1.1759299061906272
5000,44.321212483629694,10.52697282314409,45.54070348899893,0.848840074380947,0.4066852951789476,0.3377537546943937,0.0009949892227469916,1.0,20.0,1.0,1.1759305465905041
2000,42.257788340217694,11.142679405299527,45.65555861397091,0.21543495677304308,-0.8819937826882153,0.41913571393944743,1.1543519979648835,1.0,20.0,1.0,1.1687340998415632
5000,42.18997403277977,10.869676841027564,45.915989284937496,0.3434649096465903,0.031013058130497956,-0.9386533151631937,0.0008121777255245394,1.0,20.0,1.0,1.1710872679394815
2000,42.18997902760349,10.869800584065203,45.916168027407366,-0.7966601784859872,0.4359667825407966,-0.41864725549763326,0.001839001,1.0,20.0,1.0,1.171080723004117
5000,42.18997004288636,10.869798415636389,45.91616817549444,-0.5611151244229455,-0.6036172060020408,0.5663886349160905,0.0008834181792878029,1.0,20.0,1.0,1.1710814156442233
2000,42.19055063407367,10.869224941920216,45.91765197843671,0.037033045432271844,-0.7671049762954323,-0.6404518005976684,0.001065827947580325,1.0,20.0,1.0,1.171053166256974
5000,42.19055063407367,10.869224941920216,45.91765197843671,0.037033045432271844,-0.7671049762954323,-0.6404518005976684,0.0009720162677306043,1.0,20.0,1.0,1.171053166256974
2000,42.190804325483,10.869295469593588,45.91767975786677,-0.8777797963664165,0.20242076803768955,0.4341986432014315,0.0017100217615728032,1.0,20.0,1.0,1.1710505269964413
5000,42.190800662632036,10.869297024951596,45.917685238727,0.09381408743673411,0.600710525838997,0.7939431850860916,0.0009983400782522926,1.0,20.0,1.0,1.171050856861653
2000,42.19057071797014,10.872581644255378,45.917619556704324,0.17969053420566625,0.44784260020299393,0.8758700345144271,0.0011380688136000835,1.0,20.0,1.0,1.1710208977346575
5000,42.190571454099874,10.872581732537535,45.91762107224871,0.7877640731874203,-0.15118316898784315,0.5971360099759165,0.0009463397125702889,1.0,20.0,1.0,1.1710209890730834
2000,42.1898032913413,10.873148454439654,45.916963051231996,0.7255162748536066,0.4383755939145273,0.5305214167049541,0.00444080688060078,1.0,20.0,1.0,1.1710125532048319
5000,42.189819934268286,10.873094364252056,45.916937699526194,0.450670163351067,0.4974237629998946,-0.7412597411623996,0.0006913646817063516,1.0,20.0,1.0,1.171015761181068
2000,42.189807872380776,10.873148088241097,45.916963699917076,0.9620861290259863,0.18019244180501126,0.20474609703762606,0.0019282882238016148,1.0,20.0,1.0,1.1710127073642569
5000,42.189812877709954,10.873148125620014,45.9169656776753,0.7144702290264688,-0.34937729357526615,0.6061912227745365,0.0009868003545836484,1.0,20.0,1.0,1.1710129482251173
2000,42.18946441307876,10.876480273904598,45.92126178428526,-0.9654671035503999,-0.15409892185883856,0.21006378613160548,0.003216725158296325,1.0,20.0,1.0,1.1709731426366783
5000,42.18943872308591,10.876485588620355,45.92126400388098,-0.10351030380421633,0.9424834993381597,0.3178214443388873,0.0009895305123446474,1.0,20.0,1.0,1.1709748190542322
2000,42.18947595447794,10.877190012834848,45.921728122409675,0.5453145805238029,0.5655360040700836,-0.6187091694557239,0.005498620228819657,1.0,20.0,1.0,1.170967855945845
5000,42.18948602338488,10.877244434630857,45.92170729072095,0.026879979795104342,0.8529316607516881,0.5213300766055817,0.0009828373680153307,1.0,20.0,1.0,1.170971925960918
2000,42.18422716058115,10.890283539025564,45.92656710833955,-0.8601432842619415,0.48381276027869996,-0.16148914369265135,0.0010726533933131297,1.0,20.0,1.0,1.1708559540428514
5000,42.18422667255888,10.890283691182763,45.926567004037956,-0.8089775462298047,-0.01592494824602636,-0.5876237960799118,0.0009511599485531779,1.0,20.0,1.0,1.17085598172442
2000,42.18416092427245,10.89288286895009,45.924288242535916,0.7759608986722918,0.4026404631438462,-0.4855567332155924,0.002765331690299413,1.0,20.0,1.0,1.1708325661509247
5000,42.18417318906447,10.892888864555532,45.92429014164715,0.3311347158891462,-0.8067363227965065,0.4894142472525555,0.000964801116251621,1.0,20.0,1.0,1.1708336086594955
2000,42.18178733597608,10.894542970505352,45.92177149599309,0.3296842090949508,-0.714876954382247,-0.6166516539883754,0.0011485095410767687,1.0,20.0,1.0,1.1708128803133002
5000,42.18178734143494,10.894541264756228,45.92177062930952,-0.05796355421301941,-0.9082623722042229,-0.4143666125799128,0.000960518036730063,1.0,20.0,1.0,1.1708129803468266
2000,42.181072561965145,10.895283775146098,45.920929425513954,0.7794509445538231,-0.1616587819259741,-0.6052459527005224,0.0022220429884689122,1.0,20.0,1.0,1.1708061098072704
5000,42.1810837216425,10.895281489532366,45.920920659490285,0.2522702224907194,-0.9437337699459113,-0.21383710227217556,0.0009834198664225623,1.0,20.0,1.0,1.1708071256972294
2000,42.179654906531894,10.898289453281162,45.919059388428934,0.8696798974452666,-0.28359687932483496,-0.40401693778455067,0.001839001,1.0,20.0,1.0,1.1707864210901224
5000,42.17966215912808,10.8982912689517,45.91905312667767,0.606166447529706,0.24907096294600467,-0.7553316445816144,0.0009465937384001462,1.0,20.0,1.0,1.1707868704896083
2000,42.17850987262846,10.900769893469171,45.91834717862984,0.9527284181932776,-0.10066275192348607,-0.2866628185553997,0.004807526101984127,1.0,20.0,1.0,1.1707717948799654
5000,42.17853051793542,10.900831094211021,45.91833493258421,-0.4153654108133359,0.3135293330159662,-0.8539150618407148,0.0009297239389603814,1.0,20.0,1.0,1.1707745341395714
2000,42.17502175095401,10.905334111052719,45.91662458413833,-0.6850437674822747,-0.11454072410670098,-0.7194410741365854,0.001839001,1.0,20.0,1.0,1.170741670036506
5000,42.17501486034419,10.90532944362799,45.91662491880748,0.16722025575738264,0.29377869747390545,0.9411330739990871,0.0009947121969172369,1.0,20.0,1.0,1.1707421775912612
2000,42.173680198091844,10.906654731898909,45.91584771346516,0.42063511296061196,-0.31488961248230496,-0.8508293798966727,0.009725719788372233,1.0,20.0,1.0,1.1707318328505185
5000,42.173748842348665,10.90661806769446,45.91576537901379,0.665039609369085,-0.25836284547268895,-0.7006931982326287,0.0008843426858549466,1.0,20.0,1.0,1.1707364365677264
2000,42.17308562129072,10.90720833442364,45.915465208954124,-0.32245874822675247,-0.9009677515734492,-0.29030581516173415,0.0016703881073806786,1.0,20.0,1.0,1.1707274755393926
5000,42.17308186482945,10.907203354179718,45.91546361417035,-0.6787978259085091,0.11308942695729801,-0.725564809684394,0.0008618450993107354,1.0,20.0,1.0,1.1707277615934173
2000,42.171655582975106,10.909261774680267,45.913854908355255,0.2448747060628786,0.6215504073859156,0.7441179136460977,0.0010842159367943328,1.0,20.0,1.0,1.1707131251986809
5000,42.17165526380093,10.909262194430882,45.91385552460422,-0.4263405383775355,0.2864035565325373,0.8580249111427167,0.0007713481148051738,1.0,20.0,1.0,1.1707131720712936
2000,42.17098539177554,10.910036415956892,45.91337406677305,-0.7823692399150005,-0.5513722015639368,0.2896326428035377,0.0021515019266776423,1.0,20.0,1.0,1.1707077589142219
5000,42.17098111138304,10.91003841952966,45.91337912332545,-0.6091681267882141,0.29741647048327247,0.7351582390143029,0.0009618279419630291,1.0,20.0,1.0,1.1707081081325996
2000,42.17007875592095,10.911245980683464,45.9127173541259,-0.18961092147955513,-0.7850198755628558,0.5897384957987332,0.002862169377120655,1.0,20.0,1.0,1.1706999626389958
5000,42.17010104924463,10.911242590511108,45.912734872317124,0.8314473159254904,0.43736740442709643,-0.3426442971727424,0.0009612785164174641,1.0,20.0,1.0,1.1707016437297166
2000,42.168806653700514,10.913855540520709,45.911571142219174,0.8892368480660636,-0.033826266551546025,0.4561947081375627,0.010538814584592491,1.0,20.0,1.0,1.170685459093187
5000,42.16900212521276,10.913924776472731,45.91169315094992,0.3681881007284886,-0.34736046776405977,0.8624257811062245,0.0009939059041747084,1.0,20.0,1.0,1.1706936866028577
2000,42.16837236993989,10.915158946416541,45.910913530376675,0.6559947942232057,0.3536129246533536,0.6668048661116351,0.0018279259380363448,1.0,20.0,1.0,1.1706784862240704
5000,42.16837738814444,10.9151591586765,45.91092118996928,0.7994863692202275,-0.5373936072947537,0.26838341280673395,0.0009700784648459301,1.0,20.0,1.0,1.1706789404654503
2000,42.16741328461816,10.91792979642389,45.90940377591437,-0.08176715030920384,-0.7026296033631186,-0.706842113635074,0.0016380069816806244,1.0,20.0,1.0,1.170663432103075
5000,42.16740629615772,10.917922730637464,45.909399480166805,-0.6887626371682132,0.554911418842892,-0.4665611930699516,0.000999950765960574,1.0,20.0,1.0,1.1706640249170992
2000,42.16560810359169,10.921674260290299,45.90886521807194,-0.48553228102532126,-0.37435270198253634,-0.7900116825723041,0.0010954264631658408,1.0,20.0,1.0,1.1706442781749138
5000,42.16560766218787,10.921673598838101,45.908864417231946,-0.37127589556893037,-0.6699076664180638,-0.6429447315623585,0.0009556820343364904,1.0,20.0,1.0,1.1706443368546866
2000,42.16350828519807,10.929102402481648,45.903488081617255,-0.6703388961100425,-0.7150008649467577,-0.19854351534955225,0.00398891434290224,1.0,20.0,1.0,1.170600302026719
5000,42.16349497728282,10.929088807652558,45.90349255901777,-0.8694051463743654,0.34655252695694133,0.352187503352301,0.0009957171245002262,1.0,20.0,1.0,1.170601774866045
2000,42.15531817683267,10.936759857039279,45.89977078504299,-0.6257371219833896,-0.7613683142018737,-0.169621178811319,0.0014053584969682673,1.0,20.0,1.0,1.170542739905296
5000,42.15531442551183,10.936757212795799,45.899771987465016,-0.4801291341610603,-0.12407911650482342,0.8683780210122394,0.0009836483678127743,1.0,20.0,1.0,1.170542974146084
2000,42.15126992705842,10.9405723815214,45.89912654122058,-0.3372326977067113,-0.5873764370221826,0.7357058031771807,0.002792230045823011,1.0,20.0,1.0,1.1705182592769412
5000,42.15125809405765,10.940568265824842,45.89914078946662,-0.8373101048070597,0.031127819657801925,-0.5458414121623075,0.0009665554906903563,1.0,20.0,1.0,1.1705190923085507
2000,42.14767725577732,10.946039012429257,45.89638379676648,-0.6495263652547953,0.693381919092157,0.31198880607318535,0.001839001,1.0,20.0,1.0,1.1704873463898464
5000,42.147667911067046,10.946049811840117,45.89638817727479,0.7425999946816217,0.1746939834727464,0.6465502764961741,0.0009739613341859391,1.0,20.0,1.0,1.1704880704092042
2000,42.145897733673245,10.951429517847055,45.894457257627884,-0.7419983255543912,-0.3303516076086502,-0.5833577806328298,0.0012442267447915606,1.0,20.0,1.0,1.1704616583743888
5000,42.14589535080403,10.951428885083422,45.894456630531025,-0.8264242123449892,0.07885449500659536,0.557498869834925,0.0009983005343963218,1.0,20.0,1.0,1.170461797631386
2000,42.1449390862835,10.958504966907874,45.892982838134174,-0.8501154178038016,-0.17871721477869032,0.4953422388147564,0.0013238693077259013,1.0,20.0,1.0,1.1704307507788774
